experiment,experiment_label,condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,train_steps,episode,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,502000,2000,0,82,-108.95439457893372,-106.61472511291504,1.3287121290113868,1.1698347330093384,1.0120834112167358,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,502000,2000,1,80,-110.50518822669983,-110.50518822669983,1.3813148528337478,1.1809228658676147,1.0411806106567383,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,502000,2000,2,84,-113.96235275268555,-109.35866737365723,1.356694675627209,1.15092134475708,1.1075371503829956,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,502000,2000,3,80,-88.36853450536728,-88.36853450536728,1.104606681317091,1.0291049480438232,0.8590086698532104,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,502000,2000,4,80,-105.20001995563507,-105.20001995563507,1.3150002494454385,1.20026433467865,1.1093553304672241,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,503000,3000,0,80,-97.45766192674637,-97.45766192674637,1.2182207740843296,1.0300389528274536,0.920019805431366,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,503000,3000,1,85,-113.60773926973343,-104.88171941041946,1.3365616384674521,1.745203971862793,0.8996363878250122,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,503000,3000,2,83,-117.97534692287445,-111.88742339611053,1.4213897219623428,2.0293078422546387,1.0039823055267334,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,503000,3000,3,84,-106.36431914567947,-100.04281789064407,1.2662418945914222,1.58037531375885,0.8532718420028687,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,503000,3000,4,84,-94.19493132829666,-88.3095605969429,1.1213682300987697,1.47134268283844,0.7525773048400879,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,504000,4000,0,80,-104.48251324892044,-104.48251324892044,1.3060314156115056,1.5217576026916504,0.9147968888282776,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,504000,4000,1,81,-82.82824331521988,-81.71005040407181,1.0225709051261713,1.1181929111480713,0.6686023473739624,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,504000,4000,2,82,-100.52637130022049,-97.8968318104744,1.225931357319762,1.3147697448730469,0.7949798107147217,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,504000,4000,3,83,-91.7473316192627,-88.51451337337494,1.1053895375814782,1.0776060819625854,0.6374785304069519,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,504000,4000,4,81,-102.96973317861557,-101.68004900217056,1.2712312738100688,1.2896841764450073,0.7943992018699646,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,505000,5000,0,84,-93.60411250591278,-89.33472621440887,1.1143346726894379,1.0673465728759766,0.8256091475486755,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,505000,5000,1,82,-100.66566824913025,-98.16988801956177,1.2276301005991495,1.2478901147842407,0.951685905456543,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,505000,5000,2,84,-91.86537832021713,-87.08567136526108,1.093635456193061,1.1949267387390137,0.7179602384567261,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,505000,5000,3,81,-107.11782097816467,-105.86740684509277,1.3224422342983293,1.2504141330718994,1.119867205619812,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,505000,5000,4,85,-100.74692630767822,-94.95812439918518,1.1852579565609203,1.1577603816986084,0.8001902103424072,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,506000,6000,0,85,-78.43158701062202,-73.45358499884605,0.9227245530661414,0.9956004023551941,0.43270188570022583,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,506000,6000,1,80,-72.35624104738235,-72.35624104738235,0.9044530130922794,0.7367632389068604,0.5537557601928711,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,506000,6000,2,81,-82.53077232837677,-81.59478241205215,1.0188984238071206,0.9359899163246155,0.5959473252296448,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,506000,6000,3,87,-70.00147581100464,-64.05278325080872,0.8046146644943062,0.8498132228851318,0.4234062135219574,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,506000,6000,4,84,-78.63912308216095,-74.74486434459686,0.9361800366923922,0.9735646843910217,0.5291526317596436,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,507000,7000,0,82,-100.05308085680008,-96.59926182031631,1.2201595226439035,1.7269095182418823,0.39176520705223083,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,507000,7000,1,81,-97.23235028982162,-95.50436371564865,1.200399386294094,1.7279865741729736,0.4237811267375946,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,507000,7000,2,80,-91.89815598726273,-91.89815598726273,1.1487269498407842,1.4090784788131714,0.534224271774292,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,507000,7000,3,82,-95.73150816559792,-93.10819259285927,1.1674574166536331,1.3116577863693237,0.3282168507575989,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,507000,7000,4,83,-98.08899858593941,-93.2480436861515,1.181795163686017,1.6136516332626343,0.4171965718269348,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,508000,8000,0,82,-117.20075905323029,-112.5894376039505,1.4292775494296377,2.3056607246398926,0.40519315004348755,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,508000,8000,1,82,-127.72852849960327,-122.72437620162964,1.557664981702479,2.5020761489868164,0.6018127799034119,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,508000,8000,2,80,-111.38038456439972,-111.38038456439972,1.3922548070549965,2.126508951187134,0.5391387343406677,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,508000,8000,3,81,-130.77861142158508,-128.15755414962769,1.6145507582911738,2.6210572719573975,0.6285728812217712,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,508000,8000,4,81,-119.63071465492249,-117.45621514320374,1.4769224031471913,2.17449951171875,0.5297020077705383,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,509000,9000,0,85,-128.28516572713852,-118.6685386300087,1.5092372438486885,1.9233254194259644,0.7655298709869385,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,509000,9000,1,84,-116.0822479724884,-108.61462903022766,1.3819315234820049,1.8669047355651855,0.6317340731620789,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,509000,9000,2,83,-121.91981130838394,-115.91205221414566,1.4689133892576378,2.0025863647460938,0.7279841303825378,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,509000,9000,3,83,-130.6814871430397,-124.43389636278152,1.5744757487113217,2.0825302600860596,0.8913534879684448,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,509000,9000,4,81,-121.00924652814865,-119.01573830842972,1.493941315162329,1.993508219718933,0.7445074915885925,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,510000,10000,0,84,-76.85914987325668,-73.93288654088974,0.9149898794435319,0.7315658330917358,0.5819525122642517,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,510000,10000,1,83,-77.1010285615921,-74.66667157411575,0.928928054958941,0.811452329158783,0.6860396862030029,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,510000,10000,2,81,-71.64041352272034,-70.8678612112999,0.884449549663214,0.7725523114204407,0.6707040667533875,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,510000,10000,3,81,-72.90761750936508,-72.11641162633896,0.9000940433254948,0.791205883026123,0.657696008682251,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,unseen,Unseen delay,"(0,0-10)",0,0,0,10,510000,10000,4,82,-65.41288071870804,-63.966772377491,0.79771805754522,0.7230541706085205,0.5680307149887085,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,501000,1000,0,82,-188.33016109466553,-182.9491310119629,2.2967092816422627,2.6905150413513184,2.008282423019409,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,501000,1000,1,85,-175.35675013065338,-163.53077852725983,2.0630205897723926,2.365194320678711,1.7889137268066406,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,501000,1000,2,90,-203.56211459636688,-177.0294145345688,2.2618012732929653,2.6532700061798096,1.9052859544754028,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,501000,1000,3,85,-182.34311091899872,-169.75427973270416,2.145213069635279,2.517766237258911,1.8380204439163208,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,501000,1000,4,85,-165.84431517124176,-154.15807592868805,1.9511095902499032,2.337247848510742,1.6307228803634644,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,502000,2000,0,87,-223.82123446464539,-203.20548224449158,2.572657867409717,2.9451074600219727,2.279938220977783,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,502000,2000,1,83,-224.20525002479553,-215.00913906097412,2.701268072587898,3.0653703212738037,2.4147934913635254,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,502000,2000,2,83,-192.8570203781128,-185.13677525520325,2.3235785587724433,2.5734150409698486,2.1258087158203125,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,502000,2000,3,84,-195.32784008979797,-184.3298180103302,2.325331429640452,2.7495055198669434,1.9938726425170898,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,502000,2000,4,84,-192.11311793327332,-181.65199065208435,2.2870609277770635,2.615281820297241,2.0616211891174316,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,503000,3000,0,84,-155.54337191581726,-148.14782309532166,1.8517068085216342,1.8488872051239014,1.2860147953033447,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,503000,3000,1,88,-151.0989397764206,-140.90160930156708,1.717033406550234,1.2746663093566895,1.0251097679138184,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,503000,3000,2,84,-151.04131150245667,-143.34550499916077,1.7981108512197221,1.9239516258239746,1.2280397415161133,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,503000,3000,3,85,-179.31182527542114,-172.6633712053299,2.10955088559319,1.3296908140182495,1.3028323650360107,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,503000,3000,4,82,-186.12026286125183,-182.8911476135254,2.2697593031859977,1.6145576238632202,1.5768535137176514,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,504000,4000,0,87,-201.06795382499695,-184.84791469573975,2.3111259060344476,2.317148447036743,2.050668478012085,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,504000,4000,1,86,-161.06228077411652,-150.2273565530777,1.8728172183036804,1.8058207035064697,1.692794680595398,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,504000,4000,2,82,-193.77103090286255,-188.93273735046387,2.3630613524739337,2.419146776199341,2.085075855255127,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,504000,4000,3,82,-181.6907731294632,-177.23526871204376,2.215741135725161,2.227752208709717,1.9823163747787476,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,504000,4000,4,85,-198.63968968391418,-187.1902072429657,2.336937525693108,2.2898964881896973,2.1550283432006836,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,505000,5000,0,84,-87.25561729073524,-85.94671228528023,1.0387573486992292,0.3272262513637543,0.30764129757881165,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,505000,5000,1,86,-163.5096958875656,-157.561887383461,1.9012755335763443,0.991301417350769,0.991301417350769,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,505000,5000,2,83,-152.9744577407837,-149.33189129829407,1.8430657559130565,1.214188814163208,1.1620814800262451,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,505000,5000,3,89,-132.87229332327843,-130.36344915628433,1.4929471159918923,0.27876046299934387,0.27876046299934387,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,505000,5000,4,84,-129.41298925876617,-128.1361484527588,1.5406308245091211,0.3192102015018463,0.3192102015018463,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,506000,6000,0,81,-119.63175243139267,-118.89681178331375,1.4769352152023787,0.7349406480789185,0.5346698760986328,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,506000,6000,1,85,-119.44415467977524,-115.49969482421875,1.4052253491738262,0.7888919711112976,0.593612790107727,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,506000,6000,2,80,-129.17056894302368,-129.17056894302368,1.614632111787796,0.8239099979400635,0.6220862865447998,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,506000,6000,3,84,-109.63627755641937,-106.5009948015213,1.305193780433564,0.7838206887245178,0.6011338829994202,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,506000,6000,4,84,-121.52630773186684,-118.88654533028603,1.4467417587127005,0.6599406003952026,0.49582430720329285,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,507000,7000,0,81,-158.7055902481079,-156.78734600543976,1.959328274667999,1.9182442426681519,1.8366503715515137,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,507000,7000,1,84,-176.79421520233154,-168.27082443237305,2.1046930381229947,2.130847692489624,2.01584792137146,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,507000,7000,2,87,-190.46234703063965,-175.03117609024048,2.1892223796625245,2.2044529914855957,2.110679864883423,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,507000,7000,3,81,-178.53114557266235,-176.36055517196655,2.204088216946449,2.170590400695801,2.1049389839172363,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,507000,7000,4,87,-182.62871408462524,-168.13366103172302,2.099180621662359,2.0707218647003174,2.0114095211029053,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,508000,8000,0,85,-177.80816233158112,-168.45728135108948,2.091860733312719,1.8701761960983276,1.8324415683746338,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,508000,8000,1,82,-174.9741405248642,-171.14515626430511,2.133830982010539,1.914492130279541,1.8957493305206299,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,508000,8000,2,87,-203.03967761993408,-187.92785811424255,2.3337893979302766,2.1588313579559326,2.102552890777588,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,508000,8000,3,81,-178.50701451301575,-176.44678592681885,2.203790302629824,2.0602285861968994,2.021507740020752,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,508000,8000,4,82,-187.5661280155182,-183.26808190345764,2.287391805067295,2.1490230560302734,2.0774550437927246,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,509000,9000,0,92,-158.99694454669952,-145.87698709964752,1.7282276581162992,1.0933297872543335,1.0250194072723389,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,509000,9000,1,85,-110.36619755625725,-108.13402462005615,1.2984258536030264,0.4464345872402191,0.3986653983592987,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,509000,9000,2,85,-106.27192583680153,-103.89099356532097,1.2502579510211944,0.47618645429611206,0.39300626516342163,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,509000,9000,3,84,-124.0366003215313,-121.94805213809013,1.476626194303944,0.5221370458602905,0.48222067952156067,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,509000,9000,4,88,-105.91343906521797,-102.24142125248909,1.203561807559295,0.45900222659111023,0.4297736585140228,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,510000,10000,0,84,-123.46652344614267,-120.58936313539743,1.4698395648350318,0.7192900776863098,0.09196019172668457,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,510000,10000,1,85,-136.1167547106743,-134.1516350209713,1.601373584831462,0.39302393794059753,0.39302393794059753,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,510000,10000,2,84,-120.79448315501213,-119.88096812367439,1.438029561369192,0.2283787578344345,0.20330002903938293,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,510000,10000,3,82,-104.82922253198922,-104.68932575173676,1.2784051528291367,0.06994839012622833,0.015791090205311775,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-20)",0,0,0,20,510000,10000,4,88,-108.88974604010582,-102.29666122794151,1.2373834777284751,0.8241356015205383,0.03322739154100418,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,501000,1000,0,82,-166.86311829090118,-163.47940170764923,2.034916076718307,1.6918582916259766,1.6918582916259766,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,501000,1000,1,85,-110.0937468111515,-101.91169384121895,1.2952205507194294,1.6364105939865112,0.49897894263267517,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,501000,1000,2,90,-123.41566860675812,-105.9529560804367,1.371285206741757,1.7462712526321411,0.6582049131393433,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,501000,1000,3,85,-113.25875973701477,-110.65796172618866,1.332455996906056,0.5201596021652222,0.5040972828865051,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,501000,1000,4,85,-114.68879038095474,-102.66867452859879,1.3492798868347617,2.4040231704711914,0.5711394548416138,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,502000,2000,0,87,-273.76765036582947,-245.80736923217773,3.146754601906086,3.994325876235962,2.279938220977783,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,502000,2000,1,83,-222.41075229644775,-213.00273323059082,2.679647618029491,3.1360063552856445,2.4147934913635254,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,502000,2000,2,83,-250.9060094356537,-238.1169250011444,3.022963969104261,4.263028144836426,2.165788412094116,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,502000,2000,3,84,-198.7990322113037,-187.39402294158936,2.3666551453726634,2.851252317428589,1.9938726425170898,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,502000,2000,4,84,-226.87080359458923,-213.9900300502777,2.7008428999355862,3.220193386077881,2.0903029441833496,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,503000,3000,0,84,-104.52184742689133,-98.55893248319626,1.244307707462992,1.490728735923767,0.705394446849823,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,503000,3000,1,88,-125.5222018957138,-110.41110932826996,1.4263886579058387,1.888886570930481,0.8251066207885742,0.0
stochastic,Stochastic observation delay,stochastic_0_20,"(0,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-20)",0,0,0,20,503000,3000,2,84,-100.4317741394043,-94.44605445861816,1.195616358802432,1.4964299201965332,0.34814751148223877,0.0
